1.0,1.0,0.0
1.0,0.9819304343561817,0.13442308449004725
1.0,0.9660074832822565,0.18437059613111717
1.0,0.9507219824844252,0.221986525527057
1.0,0.9357919139254971,0.25339314527923384
1.0,0.921001069816908,0.2810674833257878
1.0,0.9063336290021801,0.30604962179002926
1.0,0.8917927542127951,0.3289486978043914
1.0,0.8774898340889806,0.35001452242874054
1.0,0.8632807732506291,0.36975563112597876
1.0,0.8491724403598668,0.38836523999983974
1.0,0.8350012352220824,0.40620039977567435
1.0,0.8206859433524332,0.42345490509328954
1.0,0.8062002294325887,0.44022695347673946
1.0,0.7916669305164188,0.4564351755546249
1.0,0.7772339821782034,0.47198095069800916
1.0,0.7628118703189629,0.4870196399335833
1.0,0.7483093154407948,0.5016878357696201
1.0,0.7336301934973927,0.5161102658372602
1.0,0.7186673120592151,0.5304080390989421
1.0,0.7034736604158649,0.5445423212057398
1.0,0.6881038874890054,0.5584765997882049
1.0,0.6727053272384258,0.5720967337448923
1.0,0.657152310192345,0.5855319716357553
1.0,0.6413469182567311,0.5988765162729869
1.0,0.6251231881164948,0.612271844758115
1.0,0.6085731306198925,0.6256411666283697
1.0,0.5917686512368201,0.6389298465114773
1.0,0.5747519772439691,0.6521104375456896
1.0,0.5574660850516586,0.6652322263302803
1.0,0.5397702320508574,0.6784023643451891
1.0,0.521506050006725,0.6917325711525193
1.0,0.5027265223225066,0.7051762032836143
1.0,0.4835000170578371,0.7186793324857499
1.0,0.4639422042110328,0.7321596791608831
1.0,0.4439335624754077,0.7456986237915372
1.0,0.4233999286252975,0.7593418672605262
1.0,0.4021354414143148,0.7732170190740018
1.0,0.3800998979709117,0.7873373495707469
1.0,0.35725484770255156,0.80171388431126
1.0,0.3337103325162808,0.8162656843722631
1.0,0.30955984823854243,0.8309272842803139
1.0,0.2845876592241413,0.8458205133335669
1.0,0.2586240626135873,0.8610319026530973
1.0,0.2313708960469869,0.8767149502278453
1.0,0.2029513866121141,0.8927757912196578
1.0,0.17306425967605343,0.909360071876892
1.0,0.14212311406916367,0.9262164357917841
1.0,0.10966632959428968,0.9435749415948423
1.0,0.07571044969338825,0.9613997869287323
1.0,0.039561020674711456,0.9800198872090753
1.0,0.0,1.0
0.9817860235752115,1.0,0.13495916576797762
0.9834573609848072,0.24069374266665855,1.0
0.9842395568122847,0.6854621726376008,0.6863773245097722
0.9843200423464843,0.7617634699982293,0.6133144337736751
0.9840359001624668,0.8340760290596554,0.5336867809329244
0.9842258034928227,0.7472473448242105,0.6283404876703995
0.9839441702802796,0.8481243923778491,0.516423811854599
0.9840772538658697,0.6699752609696343,0.7006631609958756
0.983100057804605,0.9195581213802101,0.413622552887875
0.9837807498337038,0.6038038301293848,0.756795976754596
0.9841072673783804,0.7013210081557403,0.6725816989235546
0.9841394440997125,0.7765467044977659,0.5986471667488817
0.9836577488210558,0.5867386939357391,0.7706908463396702
0.9827582108668643,0.9341241683540404,0.3879708688819308
0.982046965286487,0.3639596972869318,0.9315102844189419
0.9830495237104822,0.49430427159069834,0.8413168593251537
0.9839485123569662,0.8201517252290579,0.5507796868341679
0.9821810877201725,0.38768153211926093,0.9159953055036503
0.983176448577683,0.9053642060505829,0.43733494629924585
0.9837256473171295,0.6209698925751292,0.7432251820817373
0.9840204093951803,0.7325460053206894,0.6435699501500328
0.9831139442762771,0.5137893593773626,0.8272344185376731
0.9836220951872805,0.8624492655972168,0.4988545167601264
0.983799102718041,0.6543545074671642,0.7151989746008682
0.9839499302864905,0.7171847772769457,0.6584926142854904
0.9827901963058321,0.4748546207005241,0.8558552930082045
0.9821840084907735,0.9490717748080153,0.3591493856676594
0.9811505269708479,0.28758497813615025,0.9813401956515608
0.981636168670096,0.3404099365515302,0.9476647173632154
0.983879844358705,0.7914903375351241,0.5835937575346493
0.9808451134013667,0.9808526025390671,0.27677530125892236
0.9822204661777459,0.41091469766379296,0.9008588447075427
0.9838160710810224,0.8060773876124596,0.5675825241659629
0.9836511450070219,0.6380339017582712,0.7294988254008863
0.9833112001590768,0.5699421252897945,0.784973117846716
